iter	Logloss
421	0.002436655152
422	0.002436647575
423	0.002432595004
424	0.002432258255
425	0.002432139793
426	0.002431951684
427	0.002432124346
428	0.002432168732
429	0.002432097163
430	0.002432029139
431	0.002431881013
432	0.002431792057
433	0.002431822872
434	0.002431698167
435	0.0024317458
436	0.00243160181
437	0.002431270473
438	0.002424961613
439	0.00242504786
440	0.002424882428
441	0.002424769096
442	0.002424769096
443	0.002424738037
444	0.002424736963
445	0.002424525975
446	0.002424594673
447	0.002424551707
448	0.00242447291
449	0.00242444398
450	0.002405640289
451	0.002388116933
452	0.002388128308
453	0.002388086507
454	0.002387997124
455	0.002387999779
456	0.002387976228
457	0.002387933488
458	0.002387970315
459	0.002387814381
460	0.002387852005
461	0.002387439136
462	0.002387439136
463	0.002387463885
464	0.00238736062
465	0.002387233786
466	0.002379544262
467	0.002379415221
468	0.002379490177
469	0.002379308328
470	0.002379326534
471	0.00237919222
472	0.002379185396
473	0.00237928786
474	0.002379384562
475	0.002379384603
476	0.002379409488
477	0.002360226687
478	0.002360143409
479	0.002360071336
480	0.002359938918
481	0.002357330723
482	0.002357264741
483	0.002357323461
484	0.002357309827
485	0.002357357503
486	0.002357180198
487	0.00235711889
488	0.0023570603
489	0.002346253124
490	0.002345986513
491	0.002345838626
492	0.002345757434
493	0.002345598002
494	0.002345383326
495	0.002345383326
496	0.002345554319
497	0.00234544003
498	0.002345227843
499	0.002345273679
500	0.002345181673
501	0.002345111709
502	0.002345203388
503	0.002345155982
504	0.002345017827
505	0.002345030336
506	0.002345030336
507	0.002345030336
508	0.002341365902
509	0.002341261793
510	0.00234106841
511	0.002341058765
512	0.002341129869
513	0.002341046076
514	0.002340972645
515	0.002340930585
516	0.002340866671
517	0.002340912911
518	0.002340912911
519	0.002340977001
520	0.002340825506
521	0.002340767564
522	0.002340701025
523	0.002340724242
524	0.002340658556
525	0.002330187915
526	0.002330142141
527	0.002330153115
528	0.002305811096
529	0.002305955273
530	0.002305811013
531	0.002305741595
532	0.002305744259
533	0.002295099662
534	0.002294588419
535	0.002294567142
536	0.002294499631
537	0.002294354718
538	0.002294314193
539	0.002294227728
540	0.002294173034
541	0.002293987792
542	0.002288467432
543	0.002288468425
544	0.002288351972
545	0.002288327156
546	0.002288268567
547	0.002288302175
548	0.002274340896
549	0.002274268048
550	0.002274213555
551	0.002274369868
552	0.002274192854
553	0.00227422541
554	0.002274115898
555	0.002273931352
556	0.002271176544
557	0.002271037959
558	0.002271038641
559	0.002271062981
560	0.002270949897
561	0.002261713963
562	0.002261653218
563	0.002244395016
564	0.002244165939
565	0.002244063658
566	0.002244195232
567	0.002244020581
568	0.002243977223
569	0.002243910686
570	0.002243902223
571	0.002243999893
572	0.002243946608
573	0.002243963083
574	0.002243923998
575	0.002243896602
576	0.002243847921
577	0.002243822843
578	0.002243689873
579	0.002243581946
580	0.002243593084
581	0.002243584768
582	0.002243474432
583	0.00224292583
584	0.002242892935
585	0.002242967938
586	0.002242955446
587	0.002233240174
588	0.002233116712
589	0.002233041027
590	0.002233174074
591	0.002233025376
592	0.002232788179
593	0.002232730692
594	0.002232713091
595	0.002232802302
596	0.002232557873
597	0.002232466337
598	0.002232581212
599	0.00223251662
600	0.00223245156
601	0.002232406922
602	0.002232468042
603	0.002232300406
604	0.002232330081
605	0.002230760735
606	0.002230665829
607	0.00223083859
608	0.002230630349
609	0.002230756161
610	0.002230580905
611	0.002230524132
612	0.002230491807
613	0.002229679628
614	0.002229645484
615	0.002229645797
616	0.002229520524
617	0.002214133593
618	0.002214021692
619	0.002209000264
620	0.00220888846
621	0.0022088884
622	0.002208867236
623	0.002197144855
624	0.002197145819
625	0.002197151188
626	0.002197005459
627	0.002196987279
628	0.002196940878
629	0.002196826082
630	0.002196874004
631	0.00219685525
632	0.002196884921
633	0.002196882516
634	0.002196856113
635	0.002196624458
636	0.002196624774
637	0.002196555803
638	0.00219660918
639	0.002196578931
640	0.002196582959
641	0.002196298085
642	0.002196069735
643	0.002196043774
644	0.002195978508
645	0.002196061917
646	0.002195968999
647	0.002195925911
648	0.0021957615
649	0.002195710874
650	0.002195598267
651	0.002195619407
652	0.002195759574
653	0.002195699393
654	0.002195642055
655	0.002195727023
656	0.002195664086
657	0.00219562709
658	0.002182265378
659	0.002182264481
660	0.00218218561
661	0.002182128701
662	0.002179422119
663	0.002179417831
664	0.002179397943
665	0.002179356897
666	0.002179359294
667	0.002179361283
668	0.002179430626
669	0.002179306048
670	0.00217937331
671	0.002178682232
672	0.002178563387
673	0.00217810899
674	0.00217794726
675	0.00215589004
676	0.002155900774
677	0.002155968714
678	0.002155990668
679	0.002155832964
680	0.002155767049
681	0.002155661357
682	0.002152977427
683	0.002152926217
684	0.002152926217
685	0.002152932281
686	0.00215295318
687	0.002152884545
688	0.002152885035
689	0.002152748507
690	0.002152781599
691	0.002152670344
692	0.002152695785
693	0.002152626086
694	0.002152569478
695	0.002152404911
696	0.002152397941
697	0.00215234168
698	0.00215234168
699	0.002152095618
700	0.002151903601
701	0.002151870642
702	0.002152049264
703	0.002151783574
704	0.002151805523
705	0.002151890989
706	0.002151717184
707	0.002151719205
708	0.002151713336
709	0.00215158674
710	0.002151630053
711	0.002151587368
712	0.002151546929
713	0.002151650341
714	0.002142537624
715	0.002142447961
716	0.002142398206
717	0.002142511044
718	0.002142471533
719	0.002142400126
720	0.002142431545
721	0.002142367985
722	0.002142230579
723	0.002133516174
724	0.002133600098
725	0.002133611837
726	0.002133568402
727	0.002133441389
728	0.002133436077
729	0.002133453506
730	0.002133389742
731	0.00213352959
732	0.002133304909
733	0.002133196208
734	0.002133212543
735	0.002133188982
736	0.002133352707
737	0.002133322392
738	0.002133016878
739	0.002133095332
740	0.002132895059
741	0.002132787615
742	0.002132640307
743	0.002132703918
744	0.002132736012
745	0.002132597469
746	0.002132607635
747	0.002121711088
748	0.002121666953
749	0.002121630598
750	0.002121694939
751	0.002110607076
752	0.002110554421
753	0.002101611701
754	0.002101386095
755	0.002101479102
756	0.002101351547
757	0.002101237644
758	0.002101141092
759	0.002100940359
760	0.002089140275
761	0.002089158854
762	0.002089053081
763	0.002089028574
764	0.002089085905
765	0.002088156419
766	0.002087871338
767	0.002087880561
768	0.002087895662
769	0.00208772247
770	0.002087576724
771	0.002087475505
772	0.002087403947
773	0.002087538551
774	0.002087400918
775	0.002087514066
776	0.002087331574
777	0.002087266554
778	0.002087113767
779	0.002087074224
780	0.002087058062
781	0.002087016321
782	0.002086969721
783	0.002086773657
784	0.00208675614
785	0.002086345061
786	0.002086439709
787	0.002086057985
788	0.002086103451
789	0.002085988534
790	0.002085962326
791	0.002086021672
792	0.002085904988
793	0.00208309653
794	0.002082944041
795	0.002082943648
796	0.002082943648
797	0.002083000226
798	0.002082879751
799	0.00208275972
800	0.002082785968
801	0.002076296718
802	0.002076194566
803	0.002076127828
804	0.002076175626
805	0.002076094751
806	0.002075862347
807	0.002070385745
808	0.002070385745
809	0.002070348933
810	0.002070425017
811	0.00207027164
812	0.002070370067
813	0.002070242139
814	0.002070342665
815	0.002070358761
816	0.002070267017
817	0.002070183667
818	0.002070164113
819	0.00206972721
820	0.00206985772
821	0.002069574455
822	0.00206968376
823	0.002069529131
824	0.002069628371
825	0.002069531848
826	0.002069418253
827	0.002069382943
828	0.002069356186
829	0.002069304946
830	0.002069514004
831	0.002069084939
832	0.002069052037
833	0.002069052037
834	0.002069132591
835	0.002068738518
836	0.002066127027
